date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:24	224/224	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2006:55:24%20GMT	https://jaipurliteraturefestival.org/robots.txt		(from )
12:25:25	33700/33700	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:24%20GMT	https://jaipurliteraturefestival.org/	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/index.html	(from )
12:25:25	231256/231256	---MCZ	200	added ('OK')	text/css	date:Tue,%2013%20Dec%202022%2010:01:26%20GMT	https://jaipurliteraturefestival.org/jlf-css/combined.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/jlf-css/combined.css	(from https://jaipurliteraturefestival.org/)
12:25:25	165628/165628	---MCZ	200	added ('OK')	text/css	date:Fri,%2016%20Jun%202023%2009:29:58%20GMT	https://jaipurliteraturefestival.org/jlf-css/styles.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/jlf-css/styles.css	(from https://jaipurliteraturefestival.org/)
12:25:25	26053/26053	---MCZ	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202022%2011:51:55%20GMT	https://jaipurliteraturefestival.org/assets/vendor/aos/aos.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/aos/aos.css	(from https://jaipurliteraturefestival.org/)
12:25:25	194901/194901	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202022%2011:52:00%20GMT	https://jaipurliteraturefestival.org/assets/vendor/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/bootstrap/css/bootstrap.min.css	(from https://jaipurliteraturefestival.org/)
12:25:26	77383/77383	---MCZ	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202022%2011:51:50%20GMT	https://jaipurliteraturefestival.org/assets/vendor/bootstrap-icons/bootstrap-icons.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/bootstrap-icons/bootstrap-icons.css	(from https://jaipurliteraturefestival.org/)
12:25:26	68028/68028	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202022%2011:53:05%20GMT	https://jaipurliteraturefestival.org/assets/vendor/boxicons/css/boxicons.min.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/boxicons/css/boxicons.min.css	(from https://jaipurliteraturefestival.org/)
12:25:26	13749/13749	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202022%2011:52:53%20GMT	https://jaipurliteraturefestival.org/assets/vendor/glightbox/css/glightbox.min.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/glightbox/css/glightbox.min.css	(from https://jaipurliteraturefestival.org/)
12:25:26	16468/16468	---M-Z	200	added ('OK')	text/css	date:Mon,%2014%20Nov%202022%2011:51:42%20GMT	https://jaipurliteraturefestival.org/assets/vendor/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/swiper/swiper-bundle.min.css	(from https://jaipurliteraturefestival.org/)
12:25:27	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/JLF/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://jaipurliteraturefestival.org/)
12:25:27	25635/25635	---MCZ	200	added ('OK')	text/css	date:Thu,%2002%20Feb%202023%2006:47:49%20GMT	https://jaipurliteraturefestival.org/assets/css/style.css	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/css/style.css	(from https://jaipurliteraturefestival.org/)
12:25:28	224/224	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2006:55:27%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/general/homepage_slider/sliders_001-1001.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/general/homepage_slider/sliders_001-1001.jpg	(from https://jaipurliteraturefestival.org/)
12:25:29	17931/17931	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:28%20GMT	https://jaipurliteraturefestival.org/404	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/404.html	(from https://jaipurliteraturefestival.org/)
12:25:29	5163/5163	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:47%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-57x57.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-57x57.png	(from https://jaipurliteraturefestival.org/)
12:25:30	5451/5451	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:49%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-60x60.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-60x60.png	(from https://jaipurliteraturefestival.org/)
12:25:31	6911/6911	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:35:17%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-72x72.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-72x72.png	(from https://jaipurliteraturefestival.org/)
12:25:31	7419/7419	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:35:18%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-76x76.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-76x76.png	(from https://jaipurliteraturefestival.org/)
12:25:32	12613/12613	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:39%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-114x114.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-114x114.png	(from https://jaipurliteraturefestival.org/)
12:25:33	13597/13597	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:40%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-120x120.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-120x120.png	(from https://jaipurliteraturefestival.org/)
12:25:34	17248/17248	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:42%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-144x144.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-144x144.png	(from https://jaipurliteraturefestival.org/)
12:25:35	18630/18630	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:44%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-152x152.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-152x152.png	(from https://jaipurliteraturefestival.org/)
12:25:35	23605/23605	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:46%20GMT	https://jaipurliteraturefestival.org/favicons/apple-icon-180x180.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/apple-icon-180x180.png	(from https://jaipurliteraturefestival.org/)
12:25:35	22678/22678	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:28:34%20GMT	https://jaipurliteraturefestival.org/favicons/android-icon-192x192.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/android-icon-192x192.png	(from https://jaipurliteraturefestival.org/)
12:25:35	2588/2588	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:45:27%20GMT	https://jaipurliteraturefestival.org/favicons/favicon-32x32.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/favicon-32x32.png	(from https://jaipurliteraturefestival.org/)
12:25:35	10156/10156	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:45:28%20GMT	https://jaipurliteraturefestival.org/favicons/favicon-96x96.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/favicon-96x96.png	(from https://jaipurliteraturefestival.org/)
12:25:36	1601/1601	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202019%2006:59:00%20GMT	https://jaipurliteraturefestival.org/favicons/favicon-16x16.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/favicon-16x16.png	(from https://jaipurliteraturefestival.org/)
12:25:37	720/720	---MCZ	200	added ('OK')	application/json	date:Thu,%2024%20Oct%202019%2006:45:29%20GMT	https://jaipurliteraturefestival.org/favicons/manifest.json	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/favicons/manifest.json	(from https://jaipurliteraturefestival.org/)
12:25:37	174794/174794	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2029%20Jun%202023%2006:55:36%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/JLF/connect.facebook.net/en_US/fbevents.js	(from https://jaipurliteraturefestival.org/)
12:25:37	38653/38653	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:36%20GMT	https://jaipurliteraturefestival.org/about	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/about.html	(from https://jaipurliteraturefestival.org/)
12:25:38	21359/21359	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:37%20GMT	https://jaipurliteraturefestival.org/archive	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/archive.html	(from https://jaipurliteraturefestival.org/)
12:25:38	23571/23571	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:37%20GMT	https://jaipurliteraturefestival.org/contact	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/contact.html	(from https://jaipurliteraturefestival.org/)
12:25:39	31924/31924	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:38%20GMT	https://jaipurliteraturefestival.org/partners	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/partners.html	(from https://jaipurliteraturefestival.org/)
12:25:39	120746/120746	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Dec%202022%2013:01:56%20GMT	https://jaipurliteraturefestival.org/assets/img/mobile-top-banner.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/mobile-top-banner.png	(from https://jaipurliteraturefestival.org/)
12:25:39	3801/3801	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:15%20GMT	https://jaipurliteraturefestival.org/assets/img/top-crown.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/top-crown.png	(from https://jaipurliteraturefestival.org/)
12:25:39	33457/33457	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:38%20GMT	https://jaipurliteraturefestival.org/registration	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/registration.html	(from https://jaipurliteraturefestival.org/)
12:25:39	37962/37962	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:39%20GMT	https://jaipurliteraturefestival.org/?lg=hi	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/indexde64.html	(from https://jaipurliteraturefestival.org/)
12:25:40	47346/47346	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:39%20GMT	https://jaipurliteraturefestival.org/friendsofthefestival-registration	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/friendsofthefestival-registration.html	(from https://jaipurliteraturefestival.org/)
12:25:42	18247/18247	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:41%20GMT	https://jaipurliteraturefestival.org/festival-buzzaar	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/festival-buzzaar.html	(from https://jaipurliteraturefestival.org/)
12:25:42	1692190/1692190	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:40%20GMT	https://jaipurliteraturefestival.org/programme	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/programme.html	(from https://jaipurliteraturefestival.org/)
12:25:43	36463/36463	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:42%20GMT	https://jaipurliteraturefestival.org/team-2023	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/team-2023.html	(from https://jaipurliteraturefestival.org/)
12:25:43	19755/19755	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:42%20GMT	https://jaipurliteraturefestival.org/volunteer	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/volunteer.html	(from https://jaipurliteraturefestival.org/)
12:25:43	17966/17966	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:42%20GMT	https://jaipurliteraturefestival.org/award.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/award.html	(from https://jaipurliteraturefestival.org/)
12:25:44	36796/36796	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:43%20GMT	https://jaipurliteraturefestival.org/director.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/director.html	(from https://jaipurliteraturefestival.org/)
12:25:44	224/224	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2006:55:43%20GMT	https://jaipurliteraturefestival.org/arts.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/arts.php	(from https://jaipurliteraturefestival.org/)
12:25:44	26918/26918	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:43%20GMT	https://jaipurliteraturefestival.org/art.php	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/art.html	(from https://jaipurliteraturefestival.org/)
12:25:45	37681/37681	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:44%20GMT	https://jaipurliteraturefestival.org/speakers	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speakers.html	(from https://jaipurliteraturefestival.org/)
12:25:45	32551/32551	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:44%20GMT	https://jaipurliteraturefestival.org/news	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/news.html	(from https://jaipurliteraturefestival.org/)
12:25:45	21826/21826	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:44%20GMT	https://jaipurliteraturefestival.org/blogs	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/blogs.html	(from https://jaipurliteraturefestival.org/)
12:25:46	32462/32462	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:45%20GMT	https://jaipurliteraturefestival.org/video	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/video.html	(from https://jaipurliteraturefestival.org/)
12:25:46	36304/36304	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Dec%202022%2005:04:40%20GMT	https://jaipurliteraturefestival.org/assets/img/jlf-logo.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/jlf-logo.png	(from https://jaipurliteraturefestival.org/)
12:25:46	93899/93899	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202023%2007:52:20%20GMT	https://jaipurliteraturefestival.org/assets/img/jlf-banners-2024-1.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/jlf-banners-2024-1.jpg	(from https://jaipurliteraturefestival.org/)
12:25:46	37678/37678	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20May%202023%2007:52:20%20GMT	https://jaipurliteraturefestival.org/assets/img/jlf-bannersmob-2024-1.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/jlf-bannersmob-2024-1.jpg	(from https://jaipurliteraturefestival.org/)
12:25:47	1860/1860	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:14%20GMT	https://jaipurliteraturefestival.org/assets/img/section-title.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/section-title.png	(from https://jaipurliteraturefestival.org/)
12:25:47	26343/26343	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:16%20GMT	https://jaipurliteraturefestival.org/assets/img/program.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/program.png	(from https://jaipurliteraturefestival.org/)
12:25:47	22627/22627	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:08%20GMT	https://jaipurliteraturefestival.org/assets/img/speakers.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/speakers.png	(from https://jaipurliteraturefestival.org/)
12:25:47	68151/68151	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:12%20GMT	https://jaipurliteraturefestival.org/assets/img/jaipur-music-stage.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/jaipur-music-stage.png	(from https://jaipurliteraturefestival.org/)
12:25:47	18186/18186	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:03%20GMT	https://jaipurliteraturefestival.org/assets/img/festival-buzzaar.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/festival-buzzaar.png	(from https://jaipurliteraturefestival.org/)
12:25:48	31184/31184	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:10%20GMT	https://jaipurliteraturefestival.org/assets/img/jaipur-fof.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/jaipur-fof.png	(from https://jaipurliteraturefestival.org/)
12:25:48	17564/17564	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:17%20GMT	https://jaipurliteraturefestival.org/assets/img/registraion-fof.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/registraion-fof.png	(from https://jaipurliteraturefestival.org/)
12:25:48	54727/54727	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Nov%202022%2011:51:13%20GMT	https://jaipurliteraturefestival.org/assets/img/music-stage.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/img/music-stage.png	(from https://jaipurliteraturefestival.org/)
12:25:49	39719/39719	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:48%20GMT	https://jaipurliteraturefestival.org/speaker/abdulrazak-gurnah-4163	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/abdulrazak-gurnah-4163.html	(from https://jaipurliteraturefestival.org/)
12:25:49	15699/15699	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Sep%202022%2010:27:06%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4163-abdulrazak-gurnah.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4163-abdulrazak-gurnah.jpg	(from https://jaipurliteraturefestival.org/)
12:25:49	39524/39524	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:48%20GMT	https://jaipurliteraturefestival.org/speaker/bernardine-evaristo	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/bernardine-evaristo.html	(from https://jaipurliteraturefestival.org/)
12:25:49	58618/58618	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Nov%202022%2010:49:25%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4213-bernardine-evaristo.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4213-bernardine-evaristo.jpg	(from https://jaipurliteraturefestival.org/)
12:25:50	39864/39864	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:49%20GMT	https://jaipurliteraturefestival.org/speaker/katherine-rundell	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/katherine-rundell.html	(from https://jaipurliteraturefestival.org/)
12:25:50	61197/61197	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2008:33:26%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4276-katherine-rundell.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4276-katherine-rundell.jpg	(from https://jaipurliteraturefestival.org/)
12:25:50	39052/39052	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:50%20GMT	https://jaipurliteraturefestival.org/speaker/shehan-karunatilaka-4200	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/shehan-karunatilaka-4200.html	(from https://jaipurliteraturefestival.org/)
12:25:50	34727/34727	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Sep%202022%2010:29:09%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4200-shehan-karunatilaka.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4200-shehan-karunatilaka.jpg	(from https://jaipurliteraturefestival.org/)
12:25:51	39710/39710	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:50%20GMT	https://jaipurliteraturefestival.org/speaker/siddhartha-mukherjee-4338	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/speaker/siddhartha-mukherjee-4338.html	(from https://jaipurliteraturefestival.org/)
12:25:51	81088/81088	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2006:25:37%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4338-siddhartha-mukherjee.jpg	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/speakers/4338-siddhartha-mukherjee.jpg	(from https://jaipurliteraturefestival.org/)
12:25:51	5282/5282	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:28:15%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/partners-slider/1017-0000.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/partners-slider/1017-0000.png	(from https://jaipurliteraturefestival.org/)
12:25:52	5616/5616	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:32:11%20GMT	https://jaipurliteraturefestival.org/uploads_jaipurlitfest/partners-slider/1018-.png	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/uploads_jaipurlitfest/partners-slider/1018-.png	(from https://jaipurliteraturefestival.org/)
12:25:52	31792/31792	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:51%20GMT	https://jaipurliteraturefestival.org/morning-music	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/morning-music.html	(from https://jaipurliteraturefestival.org/)
12:25:54	33550/33550	---MC-	302	error ('Found')	text/html	date:Thu,%2029%20Jun%202023%2006:55:52%20GMT	https://jaipurliteraturefestival.org/podcast	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/podcast	(from https://jaipurliteraturefestival.org/)
12:25:54	55180/55180	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:53%20GMT	https://jaipurliteraturefestival.org/terms-and-conditions	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/terms-and-conditions.html	(from https://jaipurliteraturefestival.org/)
12:25:54	44718/44718	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:53%20GMT	https://jaipurliteraturefestival.org/privacy-policy	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/privacy-policy.html	(from https://jaipurliteraturefestival.org/)
12:25:55	18739/18739	---MCZ	200	added ('OK')	text/html	date:Thu,%2029%20Jun%202023%2006:55:54%20GMT	https://jaipurliteraturefestival.org/faqs	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/faqs.html	(from https://jaipurliteraturefestival.org/)
12:25:55	86659/86659	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15283%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	C:/My%20Web%20Sites/JLF/cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://jaipurliteraturefestival.org/)
12:25:55	258453/258453	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2025%20Oct%202019%2008:31:07%20GMT	https://jaipurliteraturefestival.org/js/combined.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/js/combined.js	(from https://jaipurliteraturefestival.org/)
12:25:55	10427/10427	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2012%20Dec%202022%2016:24:39%20GMT	https://jaipurliteraturefestival.org/js/scripts.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/js/scripts.js	(from https://jaipurliteraturefestival.org/)
12:25:55	26211/26211	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2028%20Oct%202022%2015:35:33%20GMT	https://jaipurliteraturefestival.org/jlitfest-js/jquery.validate-latest.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/jlitfest-js/jquery.validate-latest.js	(from https://jaipurliteraturefestival.org/)
12:25:56	14690/14690	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202022%2011:51:55%20GMT	https://jaipurliteraturefestival.org/assets/vendor/aos/aos.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/aos/aos.js	(from https://jaipurliteraturefestival.org/)
12:25:56	80496/80496	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202022%2011:52:43%20GMT	https://jaipurliteraturefestival.org/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://jaipurliteraturefestival.org/)
12:25:56	55880/55880	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202022%2011:52:56%20GMT	https://jaipurliteraturefestival.org/assets/vendor/glightbox/js/glightbox.min.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/glightbox/js/glightbox.min.js	(from https://jaipurliteraturefestival.org/)
12:25:56	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202022%2011:51:46%20GMT	https://jaipurliteraturefestival.org/assets/vendor/isotope-layout/isotope.pkgd.min.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/isotope-layout/isotope.pkgd.min.js	(from https://jaipurliteraturefestival.org/)
12:25:56	143629/143629	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202022%2011:51:42%20GMT	https://jaipurliteraturefestival.org/assets/vendor/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/swiper/swiper-bundle.min.js	(from https://jaipurliteraturefestival.org/)
12:25:57	1802/1802	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2014%20Nov%202022%2011:51:54%20GMT	https://jaipurliteraturefestival.org/assets/vendor/php-email-form/validate.js	C:/My%20Web%20Sites/JLF/jaipurliteraturefestival.org/assets/vendor/php-email-form/validate.js	(from https://jaipurliteraturefestival.org/)
